"Internal Reference","DESCRIPTION","PRICE","POS Category"
7170050162,"AX N F COTTAGE",13.51,"Dairy"
7170057602,"AX LF PINE COTT CH",13.51,"Dairy"
7170050262,"AX NF PINE COTTAGE",13.51,"Dairy"
7170059262,"AX WHIPPED COTTAGE",13.51,"Dairy"
7170051602,"AX LF COTT CH",13.51,"Dairy"
7170059462,"AX NO SALT COTTAGE",13.51,"Dairy"
2100030053,"BRK 2% LRG CURD COTT CH",25.53,"Dairy"
2100012281,"BRK LRG CURD COTT CH",25.53,"Dairy"
2100012283,"BRK S & C COTT CH",25.53,"Dairy"
2100030047,"BRK 2% SM CURD COTT CH",25.53,"Dairy"
2100012276,"BRK NF COTT CH",25.53,"Dairy"
7835412407,"CABOT REG COTTAGE CH",26.22,"Dairy"
7835413401,"CABOT NF COTTAGE CH",26.22,"Dairy"
7342051640,"DAISY 4% COTT CH",11.63,"Dairy"
7342051620,"DAISY 2% COTT CH",11.63,"Dairy"
7148101950,"FR COTT CH",20.8,"Dairy"
7148102300,"FR LF COTT CH",20.8,"Dairy"
7148102030,"FR LF PINE COTT CH",11.92,"Dairy"
7148101210,"FR 2% POT STY COTT CH",11.92,"Dairy"
7148101700,"FR COTT CH",11.92,"Dairy"
7148102500,"FR N SLT 1% COTT CH",11.92,"Dairy"
7148102400,"FR LF COTT CH",11.92,"Dairy"
7148102510,"FR LF WHIP COTT CH",11.92,"Dairy"
7148102550,"FR NF COTT CH",11.92,"Dairy"
7148102200,"FR NF PINE COTT CH",11.92,"Dairy"
4138309800,"LACTAID LF COTT CH",14.75,"Dairy"
7148101300,"FR POT CHEESE",48.16,"Dairy"
7148101300,"FR POT CHEESE",12.43,"Dairy"
7148100260,"FR COTTAGE CH",24.64,"Dairy"
7148101160,"FR FARMER CHEESE",40.48,"Dairy"
7148101000,"FR FARMER CH 4PK",3.29,"Dairy"
7148101000,"FR FARMER CH 9PK",3.2,"Dairy"
7148100005,"FR MIDGET FARMER",24.25,"Dairy"
7148100006,"FR NS MIDGET FARMER",24.25,"Dairy"
1707720116,"LIFEWAY FARMER CH",21.25,"Dairy"
1707720516,"LIFEWAY LIGHT FARMER CH",21.25,"Dairy"
8601200454,"ERIVAN ACIDOPHILS PLN YOG",22.16,"Dairy"
8601200227,"ERIVAN ACIDOPHLIS PLN YOG",13.54,"Dairy"
7170048082,"AXEL NF STRAW",4.71,"Dairy"
7170048182,"AXEL NF STRAW BAN",4.71,"Dairy"
7170047682,"AXEL NF BLACK-CHERRY",4.71,"Dairy"
7170047882,"AXEL NF PEACH",4.71,"Dairy"
7170047782,"AXEL NF BLUEBERRY",4.71,"Dairy"
7170047982,"AXEL NF RASPBERRY",4.71,"Dairy"
7170044882,"AXEL NF MIX BERRY",4.71,"Dairy"
7170044982,"AXEL NF LEMON",4.71,"Dairy"
7170048282,"AXEL NF VANILLA",4.71,"Dairy"
7170047482,"AXEL NF BAN CRM",4.71,"Dairy"
7170048382,"AXEL NF CHERRY VANILLA YOG",4.71,"Dairy"
3663200108,"DANN BLUE YOG FOB",5.38,"Dairy"
3663200111,"DANN CHERRY YOG FOB",5.38,"Dairy"
3663200102,"DANN COFFEE YOG",5.38,"Dairy"
3663201915,"DANN LEMON YOG FOB",5.38,"Dairy"
3663200101,"DANN VANILLA YOG",5.38,"Dairy"
3663200116,"DANN MIX BERRY YOG FOB",5.38,"Dairy"
3663200112,"DANN PEACH YOG FOB",5.38,"Dairy"
3663200180,"DANN NF PLAIN YOG",5.38,"Dairy"
3663200100,"DANN PLAIN YOG",5.38,"Dairy"
3663200107,"DANN RASP YOG FOB",5.38,"Dairy"
3663200104,"DANN STRAW YOG FOB",5.38,"Dairy"
3663200118,"DANN STRAW BAN YOG FOB",5.38,"Dairy"
3663200622,"DAN LT/FIT BLUE YOG",5.38,"Dairy"
3663200627,"DAN LT/FIT CHERY VAN YOG",5.38,"Dairy"
3663203639,"DAN LT/FIT KEY LIME ",5.38,"Dairy"
3663200620,"DAN LT/FIT PEACH YOG",5.38,"Dairy"
3663200624,"DAN LT/FIT RASP YOG",5.38,"Dairy"
3663200621,"DAN LT/FIT STR BAN YOG",5.38,"Dairy"
3663200625,"DAN LT/FIT STRAW YOG",5.38,"Dairy"
3663200660,"DAN LT/FIT VANILLA YOG",5.38,"Dairy"
3663203691,"DAN LT/FIT BANANA ",5.38,"Dairy"
3663203696,"DAN LT/FIT STR CHESE CAKE",5.38,"Dairy"
3663201824,"DAN FOB STR 4pk",9.28,"Dairy"
3663201825,"DAN FOB BLUE 4pk",9.28,"Dairy"
3663201826,"DAN FOB PEACH 4pk",9.28,"Dairy"
3663201827,"DAN COFFEE 4pk",9.28,"Dairy"
3663202720,"DAN LNF STR 4pk",9.28,"Dairy"
3663202721,"DAN LNF VAN 4pk",9.28,"Dairy"
3663202722,"DAN LNF PEACH 4pk",9.28,"Dairy"
3663202723,"DAN LNF BLUE 4pk",9.28,"Dairy"
3663202178,"DAN LNF RASP 4pk",9.28,"Dairy"
3663202755,"DAN LNF PINE COCNUT 4pk",9.28,"Dairy"
3663202180,"DAN LNF CHERY 4pk",9.28,"Dairy"
3663202181,"DAN LNF STR BAN 4pk",9.28,"Dairy"
3663202186,"DAN LNF COCNUT VAN 4pk",9.28,"Dairy"
3663202187,"DAN LNF RASP/BLUE 4pk",9.28,"Dairy"
5360000069,"LAYOG RICH CRMY STR",4.95,"Dairy"
5360000072,"LAYOG RICH CRMY PEACH",4.95,"Dairy"
5360000070,"LAYOG RICH CRMY VAN",4.95,"Dairy"
5360000073,"LAYOG RICH CRMY BAN",4.95,"Dairy"
5360000076,"LAYOG RICH CRMY POMEGRNTE BERY",4.95,"Dairy"
5360000077,"LAYOG RICH MARSCINO CHRY",4.95,"Dairy"
5360000078,"LAYOG RICH CRMY MANGO",4.95,"Dairy"
5360000098,"LAYOG RICH CRMY PASS FRUIT",4.95,"Dairy"
5360000062,"LAYOG LIGHT BANANA",4.95,"Dairy"
5360000052,"LAYOG LIGHT APPLE PIE",4.95,"Dairy"
5360000003,"LAYOG CHRY CHSCK",4.95,"Dairy"
5360000066,"LAYOG LIGHT PEACH",4.95,"Dairy"
5360000036,"LAYOG LAT PINA COLADA",4.95,"Dairy"
5360000026,"LAYOG LAT MANGO",4.95,"Dairy"
5360000027,"LAYOG LAT GUAVA",4.95,"Dairy"
5360000030,"LAYOG LAT BANANA",4.95,"Dairy"
5360000028,"LAYOG LAT PAPAYA",4.95,"Dairy"
5360000058,"LAYOG LIGHT BLUE",4.95,"Dairy"
5360000059,"LAYOG LIGHT CHERRY",4.95,"Dairy"
5360000055,"LAYOG LIGHT STRAW",4.95,"Dairy"
5360000056,"LAYOG LIGHT STRW BAN",4.95,"Dairy"
5360000091,"LAYOG CHERRY",4.95,"Dairy"
5360000051,"LAYOG STR",4.95,"Dairy"
5360000001,"LAYOG BLUEBERY",4.95,"Dairy"
5360000061,"LAYOG RASP",4.95,"Dairy"
5360000021,"LAYOG PEACH",4.95,"Dairy"
5360000081,"LAYOG STR BAN",4.95,"Dairy"
5360000009,"LAYOG MIX BERRY",4.95,"Dairy"
5360000007,"LAYOG PINA COLADA",4.95,"Dairy"
5360000008,"LAYOG FRUIT CUP",4.95,"Dairy"
5360000042,"LAYOG LAT STR KIWI",4.95,"Dairy"
5360000053,"LAYOG VAN",4.95,"Dairy"
5360000096,"LAYOG BLOOD ORANGE",4.95,"Dairy"
5360000067,"LAYOG LIGHT VAN",4.95,"Dairy"
5360000092,"LAYOG GUAVA MANGO",4.95,"Dairy"
5360000093,"LAYOG LEMON",4.95,"Dairy"
5360000094,"LAYOG POMEGRNTE BLUEBRY",4.95,"Dairy"
5360000095,"LAYOG CRAN APPLE",4.95,"Dairy"
5360000049,"LAYOG LT PROB COCNUT PINE",4.95,"Dairy"
5360000142,"LAYOG STR/STR FRUT CUP 4pk",5.18,"Dairy"
5360000143,"LAYOG STR BAN/BLUE 4pk",5.18,"Dairy"
5360000144,"LAYOG PEACH/PINA 4pk",5.18,"Dairy"
5360000149,"LAYOG LAT MANGO/GUAVA 4pk",5.18,"Dairy"
5360000177,"LA CHOC BAN w/CHOC CHIPS",7.38,"Dairy"
5360000178,"LA CHOC CHERY w/CHOC CHIPS",7.38,"Dairy"
5360000179,"LA CHOC MINT w/CHOC CHIPS",7.38,"Dairy"
5360000180,"LA CHOC MOCA w/CHOC CHIPS",7.38,"Dairy"
5360000181,"LA CHOC STRAW w/CHOC CHIPS",7.38,"Dairy"
5360000182,"LA CHOC VAN w/CHOC CHIPS",7.38,"Dairy"
5215970170,"SF PETITE CREME VAN",11.18,"Dairy"
5215970171,"SF PETITE CREME STR",11.18,"Dairy"
5215970172,"SF PETITE CREME BLUE",11.18,"Dairy"
5215970173,"SF PETITE CREME PEACH",11.18,"Dairy"
5215970194,"SF PETITE CREME PLAIN",11.18,"Dairy"
5215970216,"SF PETITE CREME CHERY",11.18,"Dairy"
5215970217,"SF PETITE CREME STR BAN",11.18,"Dairy"
5215900040,"STNYFLD FF FR VAN",9.54,"Dairy"
5215900041,"STNYFLD FF STR FOB",9.54,"Dairy"
5215900042,"STNYFLD LF PEACH",9.54,"Dairy"
5215900044,"STNYFLD FF BLUE FOB",9.54,"Dairy"
5215900050,"STNYFLD FF PLAIN",9.54,"Dairy"
5215900057,"STNYFLD FF CHOC ",9.54,"Dairy"
5215904002,"STNYFLD LF VAN",9.54,"Dairy"
5215904005,"STNYFLD LF RASP",9.54,"Dairy"
5215950070,"STNYFLD LF STR",9.54,"Dairy"
5215950071,"STNYFLD FF POM RASP FOB",9.54,"Dairy"
4667500084,"YOCRNCH STR W/OREO",9.11,"Dairy"
4667500080,"YOCRNCH COOKI N CREAM",9.11,"Dairy"
4667500010,"YOCRUNCH STRAW W/GRANOLA",9.11,"Dairy"
4667500020,"YOCRUNCH RASP w/GRANOLA",9.11,"Dairy"
4667500030,"YOCRUNCH STR BAN w/GRNOLA",9.11,"Dairy"
4667500088,"YCRNCH VAN w/COOL MINT OREO",9.11,"Dairy"
4667500083,"YOCRUNCH STR W/ M&M",9.11,"Dairy"
4667500076,"YOCRUNCH VAN W/REESE'S",9.11,"Dairy"
4667500079,"YOCRUNCH VAN W/ M&M ",9.11,"Dairy"
4667500096,"YCRNCH STR w/DOVE CHOC",9.11,"Dairy"
4667500077,"YOCRUNCH BLUE W/GRNOLA",9.11,"Dairy"
4667500082,"YOCRUNCH VAN W/BUTRFINGR",9.11,"Dairy"
4667500078,"YCRNCH VAN W/CHIPS AHOY",9.11,"Dairy"
4667500112,"YCRNCH VAN w/SNICKERS",9.11,"Dairy"
4667500113,"YCRNCH VAN w/TWIX ",9.11,"Dairy"
4667500093,"YCRNCH VAN w/SPRINKL",9.11,"Dairy"
4667500115,"YCRNCH BAN w/NILLA WAFER",9.11,"Dairy"
4667500094,"YCRNCH STR w/SPRINKL ",9.11,"Dairy"
4667501400,"YCRNCH VRTY VAN w/MM/OREO",4.47,"Dairy"
4667501401,"YCRNCH VRTY STR/RAS w/GRNOLA",4.47,"Dairy"
4667501331,"YCRNCH STR w/DOVE CHOC 4pk",15.77,"Dairy"
4667501335,"YCRNCH VAN w/SPRINKL 4pk",15.77,"Dairy"
4667501336,"YCRNCH STR w/SPRINKL 4pk",15.77,"Dairy"
4667501326,"YCRNCH VAN w/SNICKERS 4pk",15.77,"Dairy"
4667501327,"YCRUNCH VAN w/TWIX 4pk",15.77,"Dairy"
4667501341,"YCRNCH VAN w/CHOC CRNCH 4pk",15.77,"Dairy"
4667501370,"YOCRNCH FRUIT PARF STR 4pk",15.77,"Dairy"
4667501329,"YCRNCH BAN w/NILLA WAFER 4pk",15.77,"Dairy"
4667501350,"YCRNCH VAN OREO 4pk",15.77,"Dairy"
4667501351,"YCRNCH VAN W/M&M 4pk",15.77,"Dairy"
4667501352,"YCRNCH VAN W/REESE'S 4pk",15.77,"Dairy"
4667501355,"YCRNCH VAN W/CHIPS AHOY 4pk",15.77,"Dairy"
7047000300,"YOP ORIG STR YOG",7.24,"Dairy"
7047000301,"YOP ORIG RASP YOG",7.24,"Dairy"
7047000313,"YOP ORIG STR BAN YOG",7.24,"Dairy"
7047000650,"YOP LT STR YOG",7.24,"Dairy"
7047000654,"YOP LT STR BAN YOG",7.24,"Dairy"
7047000655,"YOP LT PEACH YOG",7.24,"Dairy"
7047000109,"YOP WHIP STR YOG",7.24,"Dairy"
7047000100,"YOP THICK & CRM STR YOG",7.24,"Dairy"
7047000310,"YOP ORIG MIX BERY YOG",7.24,"Dairy"
7047000112,"YOP THICK & CRM VAN YOG",7.24,"Dairy"
7047000115,"YOP THICK & CRM STR BAN YOG",7.24,"Dairy"
7047000303,"YOP ORIG CHERRY YOG",7.24,"Dairy"
7047000307,"YOP ORIG PEACH YOG",7.24,"Dairy"
7047000302,"YOP ORIG BLUE YOG",7.24,"Dairy"
7047000126,"YOP WHIP PEACH YOG",7.24,"Dairy"
7047028447,"YOP WHIP CHOC MOUSSE",7.24,"Dairy"
4274317010,"EL MEXICANO RICE PUDD",10.99,"Dairy"
4274312551,"EL MEXICANO STR DRINK ",10.99,"Dairy"
4274312554,"EL MEXICANO PINA COLADA DRINK",10.99,"Dairy"
4274312552,"EL MEXICANO GUAVA DRINK",10.99,"Dairy"
4274312553,"EL MEXICANO MANGO DRINK",10.99,"Dairy"
4274312249,"EL MEXICANO STR BAN DRINK",10.99,"Dairy"
4274312549,"EL MEXICANO PEACH DRINK",10.99,"Dairy"
4274312476,"EL MEXICANO PECAN w/CERAL",10.99,"Dairy"
4274312470,"EL MEXICANO STR W/CERAL",10.99,"Dairy"
4274312471,"EL MEXICANO STR BAN W/CERAL",10.99,"Dairy"
4274314108,"EL MEXICANO PEACH DRINK",18.47,"Dairy"
4274314106,"EL MEXICANO STR DRINK",18.47,"Dairy"
4274314102,"EL MEXICANO GUAVA DRINK",18.47,"Dairy"
4274314103,"EL MEXICANO MANGO DRINK",18.47,"Dairy"
4274314105,"EL MEXICANO PINA COLADA DRINK",18.47,"Dairy"
4274314107,"EL MEXICANO STR BAN DRINK",18.47,"Dairy"
8332201548,"ALPINA BON YURT COOKIE CRM",6.72,"Dairy"
8332209335,"ALPINA BON YURT MINI GEMS",6.72,"Dairy"
8332201546,"ALPINA BON YURT FRUT RINGS",6.72,"Dairy"
8332201545,"ALPINA BON YURT FRSTD FLAKS",6.72,"Dairy"
8332201547,"ALPINA BON YURT COCO RICE ",6.72,"Dairy"
2529300278,"SILK SOY STR YOG",13.25,"Dairy"
2529300279,"SILK SOY BLUE YOG",13.25,"Dairy"
2529300276,"SILK SOY PEACH MANGO YOG",13.25,"Dairy"
2529300280,"SILK SOY VAN YOG",13.25,"Dairy"
5215900608,"STNYFLD VAN O'SOY",9.54,"Dairy"
5215900603,"STNYFLD STR O'SOY",9.54,"Dairy"
5215900604,"STNYFLD BLUE O'SOY",9.54,"Dairy"
5215900605,"STNYFLD RASP O'SOY",9.54,"Dairy"
9470001001,"CHOBNI 0% PLAIN GRK YOG",12.2,"Dairy"
9470001002,"CHOBNI 0% VAN GRK YOG",12.2,"Dairy"
9470001004,"CHOBNI 0% STR GRK YOG",12.2,"Dairy"
9470001005,"CHOBNI 0% BLUE GRK YOG",12.2,"Dairy"
9470001006,"CHOBNI 0% PEACH GRK YOG",12.2,"Dairy"
9470001031,"CHOBNI 4% PLAIN GRK YOG",12.2,"Dairy"
9470001015,"CHOBNI 0% POMGNRTE GRK YOG",12.2,"Dairy"
9470001010,"CHOBNI 2% PINE GRK YOG",12.2,"Dairy"
9470001032,"CHOBNI 2% STR BAN GRK YOG",12.2,"Dairy"
9470001012,"CHOBNI 0% RASP GRK YOG",12.2,"Dairy"
9470001033,"CHOBNI 2% MANGO GRK YOG",12.2,"Dairy"
9470001011,"CHOBNI 2% PAS FRUIT GRK YOG",12.2,"Dairy"
9470001034,"CHOBNI 0% BLOOD ORG GRK YOG",12.2,"Dairy"
9470001009,"CHOBNI 0% LEMON GRK YOG",12.2,"Dairy"
9470001016,"CHOBNI 0% BLCKCHERY GRK YOG",12.2,"Dairy"
1829001258,"CHOBNI 2% APRICOT GRK YOG",12.2,"Dairy"
1829001259,"CHOBNI 0% BLCKBERY GRK YOG",12.2,"Dairy"
1829001271,"CHOBNI 2% KEY LIME GRK YOG",12.2,"Dairy"
1829001273,"CHOBNI 2% COCONUT GRK YOG",12.2,"Dairy"
1829001385,"CHOBANI GRAPE (SEASONL)",12.2,"Dairy"
1829001386,"CHOBANI GREEN TEA (SEASONL)",12.2,"Dairy"
1829001313,"CHOBNI 100 STRAW",12.2,"Dairy"
1829001314,"CHOBNI 100 BLUE",12.2,"Dairy"
1829001315,"CHOBNI 100 PEACH",12.2,"Dairy"
1829001316,"CHOBNI 100 VAN",12.2,"Dairy"
1829001318,"CHOBNI 100 BLCK CHERY",12.2,"Dairy"
1829001333,"CHOBNI 100 PINE",12.2,"Dairy"
1829001389,"CHOBNI 100 PINE COCNUT ",12.2,"Dairy"
1829001390,"CHOBNI 100 KEY LIME",12.2,"Dairy"
1829001391,"CHOBNI 2% OATS APLE CINN",14.12,"Dairy"
1829001392,"CHOBNI 2% OATS BAN MAPLE",14.12,"Dairy"
1829001393,"CHOBNI 2% OATS BLUE",14.12,"Dairy"
1829001394,"CHOBNI 2% OATS CRANBERY",14.12,"Dairy"
1829001360,"CHOBNI FLIP 2% HONEY",13.56,"Dairy"
1829001247,"CHBNI FLIP BLUE w/CHIA SEEDS",13.56,"Dairy"
1829001248,"CHBNI FLIP PCH w/PISTACH/CHOC",13.56,"Dairy"
1829001249,"CHOBNI FLIP PINE w/COCUNT",13.56,"Dairy"
1829001260,"CHOBNI FLIP BANANA w/ALMOND",13.56,"Dairy"
1829001229,"CHOBNI FLIP VAN GOLDN CRUNCH",13.56,"Dairy"
1829001349,"CHOBNI FLIP STR SUNRISE",13.56,"Dairy"
1829001227,"CHBONI FLIP KEY LIME CRUMBLE",13.56,"Dairy"
1829001228,"CHOBNI FLIP ALMOND COCNUT CHOC",13.56,"Dairy"
8954408003,"FAGE TOTAL 0% STR GOJI",13.29,"Dairy"
8954408013,"FAGE TOTAL 0% BLUE ACAI",13.29,"Dairy"
8954408023,"FAGE TOTAL 0% CHRY POMGRNTE",13.29,"Dairy"
8954408033,"FAGE TOTAL 0% MANGO ",13.29,"Dairy"
8954408125,"FAGE TOTAL 0% HONEY",13.29,"Dairy"
8954408143,"FAGE TOTAL 0% STRAW",13.29,"Dairy"
8954408153,"FAGE TOTAL 0% CHERRY ",13.29,"Dairy"
8954408193,"FAGE TOTAL 0% PEACH ",13.29,"Dairy"
8954408163,"FAGE TOTAL 0% BLUE",13.29,"Dairy"
8954408173,"FAGE TOTAL 0% RASP",13.29,"Dairy"
8954408180,"FAGE TOTAL 0% APPLE CIN",13.29,"Dairy"
8954408181,"FAGE TOTAL 0% ORANGE CINN",13.29,"Dairy"
8954408182,"FAGE TOTAL 0% PASS FRUIT",13.29,"Dairy"
8954408000,"FAGE TOTAL 0% FAT PLAIN",13.29,"Dairy"
8954408176,"FAGE TOTAL 2% KEY LIME",13.29,"Dairy"
8954408177,"FAGE TOTAL 2% MIX BERY",13.29,"Dairy"
8954408178,"FAGE TOTAL 2% BLOD ORNGE",13.29,"Dairy"
8954408020,"FAGE TOTAL 2% FAT PLAIN",13.29,"Dairy"
8954408130,"FAGE TOTAL 2% FAT HONEY",13.29,"Dairy"
8954408146,"FAGE TOTAL 2% FAT STR ",13.29,"Dairy"
8954408196,"FAGE TOTAL 2% FAT PEACH",13.29,"Dairy"
8954408156,"FAGE TOTAL 2% FAT CHERRY",13.29,"Dairy"
8954408166,"FAGE TOTAL 2% BLUE",13.29,"Dairy"
8954408060,"FAGE TOTAL WM PLAIN",13.29,"Dairy"
8954408120,"FAGE TOTAL WM HONEY",13.29,"Dairy"
8954408140,"FAGE TOTAL WM STR",13.29,"Dairy"
8954408190,"FAGE TOTAL WM PEACH",13.29,"Dairy"
8954408150,"FAGE TOTAL WM CHERRY",13.29,"Dairy"
8954408160,"FAGE TOTAL WM BLUE",13.29,"Dairy"
8954408201,"FAGE FRUO 0% VAN ",14.01,"Dairy"
8954408202,"FAGE FRUO 0% STRAW",14.01,"Dairy"
8954408203,"FAGE FRUO 0% CHERY",14.01,"Dairy"
8954408204,"FAGE FRUO 0% PEACH",14.01,"Dairy"
8954408205,"FAGE FRUO 0% BLUE",14.01,"Dairy"
8954408206,"FAGE FRUO 0% RASP",14.01,"Dairy"
8954408207,"FAGE FRUO 0% PINE",14.01,"Dairy"
8954408220,"FAGE FRUO CLASIC COCUNUT",14.01,"Dairy"
8954408221,"FAGE FRUO CLASIC COFFE",14.01,"Dairy"
8954408222,"FAGE FRUO CLASIC STR BAN",14.01,"Dairy"
8954408223,"FAGE FRUO CLASIC BLCKBRY LIME",14.01,"Dairy"
8954408224,"FAGE FRUO CLASIC LEMON",14.01,"Dairy"
3663202714,"DAN OIKOS 0% PLAIN GRK",8.52,"Dairy"
3663202715,"DAN OIKOS 0% STR GRK",8.52,"Dairy"
3663202716,"DAN OIKOS 0% BLUE GRK",8.52,"Dairy"
3663202717,"DAN OIKOS 0% VAN GRK",8.52,"Dairy"
3663202727,"DAN OIKOS COCONUT VAN",8.52,"Dairy"
3663202730,"DAN OIKOS 0% PEACH GREK",8.52,"Dairy"
3663203731,"DAN LNF GREEK STRAW ",8.52,"Dairy"
3663203732,"DAN LNF GREEK BLUE",8.52,"Dairy"
3663203733,"DAN LNF GREEK VAN ",8.52,"Dairy"
3663203736,"DAN LNF GREEK PEACH",8.52,"Dairy"
7835550050,"GREEK GOD POMGRANTE YOG",11.86,"Dairy"
7835551050,"GREEK GOD FIG YOG",11.86,"Dairy"
7835553000,"GREEK GOD HONEY YOG",11.86,"Dairy"
7835554000,"GREEK GOD NF PLAIN YOG",11.86,"Dairy"
7835554100,"GREEK GOD HONY/VAN/CINN/ORG",11.86,"Dairy"
4114881351,"LIBERTE MED COCONUT FOB",11.62,"Dairy"
4114881355,"LIBERTE MED FR VAN ",11.62,"Dairy"
4114881356,"LIBERTE MED STR FOB",11.62,"Dairy"
4114881354,"LIBERTE MED BLUE FOB ",11.62,"Dairy"
4114881365,"LIBERTE MED PCH & PASS FOB",11.62,"Dairy"
4114881352,"LIBERTE MED BLACKBERRY FOB",11.62,"Dairy"
4114848891,"LIBERTE MED CAPPUCINO",11.62,"Dairy"
4114848892,"LIBERTE MED CARMEL",11.62,"Dairy"
5215953100,"STNYFLD GREEK 0% PLAIN",11.53,"Dairy"
5215953101,"STNYFLD GREEK 0% VAN",11.53,"Dairy"
5215953103,"STNYFLD GREEK 0% BLUE FOB",11.53,"Dairy"
5215953106,"STNYFLD GREEK 0% STR FOB",11.53,"Dairy"
7047043332,"YOP GRK 100 STR",8.26,"Dairy"
7047043331,"YOP GRK 100 MIX BERRY",8.26,"Dairy"
7047043329,"YOP GRK 100 VAN",8.26,"Dairy"
7047043333,"YOP GRK 100 PEACH",8.26,"Dairy"
7047043579,"YOP GRK 100 BLACK CHERRY",8.26,"Dairy"
4667503111,"YOPA STR w/GRNOLA GRK",11.6,"Dairy"
4667503112,"YOPA BLUE w/GRNOLA GRK",11.6,"Dairy"
4667503115,"YOPA VAN w/ALMOND GRK",11.6,"Dairy"
4667503117,"YOPA RASP w/ALMOND GRK",11.6,"Dairy"
4667503124,"YOPA VAN w/M&M",11.6,"Dairy"
4667503125,"YOPA VAN w/DOVE CHOC",11.6,"Dairy"
4667501116,"YOPA VAN w/OREO",11.6,"Dairy"
4667503122,"YOPA LEMON w/SHORTBREAD ",11.6,"Dairy"
9470001045,"CHOBANI 2% VAN/CHOC CHNK",15.72,"Dairy"
9470001007,"CHOBANI NF PLAIN GRK YOG",15.72,"Dairy"
9470001026,"CHOBANI 0% STR 32oz",28.08,"Dairy"
9470001013,"CHOBANI 0% PLAIN 32oz",28.08,"Dairy"
9470001043,"CHOBNI 4% PLAIN GRK 32oz",28.08,"Dairy"
9470001014,"CHOBANI 0% VAN 32oz",28.08,"Dairy"
8954408200,"FAGE TOTAL WM PLAIN ",16.3,"Dairy"
8954400173,"FAGE TOTAL 0% FAT PLAIN",16.3,"Dairy"
8954408340,"FAGE TOTAL 2% FAT PLAIN",16.3,"Dairy"
8954408301,"FAGE TOTAL 0% kg",30.42,"Dairy"
8954408302,"FAGE TOTAL 2% kg",30.42,"Dairy"
8954408300,"FAGE TOTAL WM kg",30.42,"Dairy"
7835555000,"GREEK GOD TRAD PLAIN",17.39,"Dairy"
7835557000,"GREEK GOD HONEY",17.39,"Dairy"
7835557005,"GREEK GOD HONEY STR",17.39,"Dairy"
7835557008,"GREEK GOD HONEY BLUE",17.39,"Dairy"
7835557010,"GREEK GOD VAN HONEY",17.39,"Dairy"
7835558000,"GREEK GOD NF PLAIN ",17.39,"Dairy"
7835557017,"GREEK GOD HONEY SALTED CARML ",17.39,"Dairy"
7835557020,"GREEK GOD HONEY PEACH",17.39,"Dairy"
5215953200,"STNYFLD GREEK 0% PLAIN",22.16,"Dairy"
5215953201,"STNYFLD GREEK 0% VAN",22.16,"Dairy"
1829001362,"CHBNI INDUL BAN & CHOC 4pk",18.17,"Dairy"
1829001363,"CHBNI INDUL MINT & CHOC 4pk",18.17,"Dairy"
1829001364,"CHBNI INDUL RASP & CHOC 4pk",18.17,"Dairy"
1829001281,"CHOBNI 0% STR FOB 4pk",21.29,"Dairy"
1829001282,"CHOBNI 0% BLUE FOB 4pk",21.29,"Dairy"
1829001277,"CHOBNI 2% COCONUT 4pk",21.29,"Dairy"
1829001307,"CHBNI 100 STRAW 4pk",21.29,"Dairy"
1829001308,"CHBNI 100 BLUE 4pk",21.29,"Dairy"
1829001310,"CHBNI 100 VAN 4pk",21.29,"Dairy"
1829001312,"CHBNI 100 BLCK CHERY 4pk",21.29,"Dairy"
1829001288,"CHOBNI 0% STR/BLUE 8pk",11.81,"Dairy"
1829001289,"CHOBNI 0% BLKCHRY/BLKBRY 8pk",11.81,"Dairy"
5215953050,"STNYFLD GREK 0% PLAIN 4pk",22.16,"Dairy"
5215953051,"STNYFLD GREK 0% VAN 4pk",22.16,"Dairy"
8425326961,"ALMOND DREAM PLAIN YOG",13.66,"Dairy"
8425326962,"ALMOND DREAM VAN YOG",13.66,"Dairy"
8425326963,"ALMOND DREAM STRW YOG",13.66,"Dairy"
8425326964,"ALMOND DREAM MIX BERY YOG",13.66,"Dairy"
8425326965,"ALMOND DREAM COCONUT YOG",13.66,"Dairy"
8425326970,"ALMOND DREAM VAN 24oz",20.45,"Dairy"
