"Internal Reference","DESCRIPTION","PRICE","POS Category"
8425326971,"ALMOND DREAM STR 24oz",20.45,"Dairy"
8425326972,"ALMOND DREAM MIX BERY 24oz",20.45,"Dairy"
3663203575,"ACTIVIA STR DRINK",7.96,"Dairy"
3663203598,"ACTIVIA STR BAN DRINK",7.96,"Dairy"
3663203603,"ACTIVIA PEACH DRINK",7.96,"Dairy"
3663203573,"ACTIVIA MANGO DRINK",7.96,"Dairy"
3663203574,"ACTIVIA PRUNE DRINK",7.96,"Dairy"
3663202851,"DAN ACTIVA CHRY/MIX BRY 12pk",20.08,"Dairy"
3663202853,"DAN ACTIVA STR/STR BAN 12pk",20.08,"Dairy"
3663202834,"DAN ACTIVA VAN 12pk",20.08,"Dairy"
3663202763,"DAN ACTIVA STR/BLUE 12pk",20.08,"Dairy"
3663203576,"DAN ACTIVIA PEACH/STR 12pk",20.08,"Dairy"
3663203581,"DAN ACTIVIA LT BLUE/STR 12pk",20.08,"Dairy"
3663202600,"DAN ACTIVA STR 4PK",9.44,"Dairy"
3663202601,"DAN ACTIVA VAN 4PK",9.44,"Dairy"
3663202602,"DAN ACTIVA BLUE 4PK",9.44,"Dairy"
3663202603,"DAN ACTIVA PRUNE 4PK",9.44,"Dairy"
3663202604,"DAN ACTIVA PEACH 4PK",9.44,"Dairy"
3663202607,"DAN ACTIVA MIX BRY 4PK",9.44,"Dairy"
3663202635,"DAN ACTIVA CHERRY 4PK",9.44,"Dairy"
3663202857,"DAN ACTIVA STR BAN",9.44,"Dairy"
3663202630,"DAN ACTIVA LIGHT STR 4PK",9.44,"Dairy"
3663202631,"DAN ACTIVA LIGHT VAN 4PK",9.44,"Dairy"
3663202633,"DAN ACTIVA LIGHT PEACH 4PK",9.44,"Dairy"
3663202639,"DAN ACTIVA LIGHT RASP 4PK",9.44,"Dairy"
3663202632,"DAN ACTIVIA KEY LIME",9.44,"Dairy"
3663203560,"DAN ACTIVA STR W/FIBR 4pk",9.44,"Dairy"
3663203563,"DAN ACTIVA PEACH W/FIBR 4pk",9.44,"Dairy"
3663203561,"DAN ACTIVA VAN W/FIBER 4pk",9.44,"Dairy"
3663203646,"DANIML DRINK STR STR/KIW 12pk",12.83,"Dairy"
3663202760,"DANIML DRINK STR/BAN 12pk",12.83,"Dairy"
3663202809,"DANIML DRNK STRW/CHERY 12PK",12.83,"Dairy"
3663200975,"DANIML DRINK WATRMLN/STR 12pk",12.83,"Dairy"
3663203640,"DANIML DRINK STR 6pk",12.06,"Dairy"
3663203641,"DANIML DRINK STR BAN 6pk",12.06,"Dairy"
3663203642,"DANIML DRINK STR KIWI 6pk ",12.06,"Dairy"
3663203643,"DANIML DRINK RASP 6pk",12.06,"Dairy"
3663202748,"DANIML DRNK CHERY 6PK",12.06,"Dairy"
1547301463,"FRUSION STR SMOTHIE",9.52,"Dairy"
1547301462,"FRUSION PEACH PASS SMOTHIE",9.52,"Dairy"
1547301461,"FRUSION BAN BERY SMOTHIE",9.52,"Dairy"
1547301464,"FRUSION WILD BERY SMOTHIE",9.52,"Dairy"
1547301440,"FRUSION GO-WILD STR SMOTH",12.59,"Dairy"
1547301441,"FRUSION GO-WILD BAN BERY SMOTH",12.59,"Dairy"
1547301442,"FRUSION GO WILD TROP SMOTH",12.59,"Dairy"
5215901300,"STNYFLD SMOOTH STR",17.34,"Dairy"
5215901302,"STNYFLD SMOOTH PEACH",17.34,"Dairy"
5215901307,"STNYFLD SMOOTH WILD BERY",17.34,"Dairy"
3663200468,"DAN LNF STR/RASP/BLUE 12pk ",17.37,"Dairy"
3663200418,"DAN LNF STR BAN/VAN/BLCK 12pk",17.37,"Dairy"
3663200976,"DANIML CRNCH STR/SPRINKL",14.48,"Dairy"
3663200978,"DANIML CRNCH VAN/CHOC PIECS",14.48,"Dairy"
3663200982,"DANIMAL STRAW 4pk",7.54,"Dairy"
3663200983,"DANIMAL STR BAN 4pk",7.54,"Dairy"
7047000571,"GO-GURT RASP/PARADISE",18.07,"Dairy"
7047000570,"GO-GURT STRW/BERY-BLUE",18.07,"Dairy"
7047000572,"GO-GURT ST-BAN/WATER",18.07,"Dairy"
7047000573,"GO-GURT ST KIWI/CHERRY",18.07,"Dairy"
7047000567,"GO-GURT BERRY/COT CANDY",18.07,"Dairy"
7047000564,"GO-GURT STR SHAKE/SPLIT",18.07,"Dairy"
7047046272,"GO-GURT STR/BERY ",18.07,"Dairy"
7047000596,"GO-GURT SCOOBY-DOO",18.07,"Dairy"
7047019801,"GO-GURT SPONGEBOB",18.07,"Dairy"
7047027739,"GO-GURT SIMPLY MIX BERY",18.07,"Dairy"
7047027756,"GO-GURT SIMPLY STR ",18.07,"Dairy"
7047045435,"GO-GURT TWIST STR MANGO",18.07,"Dairy"
7047045599,"GOGURT STR/BERY FAMLY PK",24.49,"Dairy"
7047019654,"GOGURT BLUE/CHERY FAMLY PK",24.49,"Dairy"
7047027759,"GOGURT STR WTRMLON/PNCH FAMLY PK",24.49,"Dairy"
7047040513,"GOGURT STR BAN/BLU RASP FMLY PK",24.49,"Dairy"
7047047804,"GOGURT STR/COTT CNDY FAMLY PK",24.49,"Dairy"
5215901330,"STNYFLD STR SMOTHIE 4pk",20.09,"Dairy"
5215901332,"STNYFLD BERRY SMOTHE 4pk",20.09,"Dairy"
5215901335,"STNYFLD STR BAN SMOTHIE 4pk",20.09,"Dairy"
7047044343,"TRIX COTTON CNDY 4pk",9.07,"Dairy"
7047044346,"TRIX STR PUNCH 4pk",9.07,"Dairy"
7047044341,"TRIX STR BAN 4pk",9.07,"Dairy"
5215900081,"YOKIDS SQUEZERS STR 8pk",23.07,"Dairy"
5215900083,"YOKIDS SQUEZERS CHRY/BERY 8pk",23.07,"Dairy"
5215970114,"YOBABY BAN MANGO 6pk",11.12,"Dairy"
5215970115,"YOBABY BLUE APPLE 6PK",11.12,"Dairy"
5215970116,"YOBABY PEACH PEAR 6PK",11.12,"Dairy"
5215970117,"YOBABY VAN 6PK",11.12,"Dairy"
5215970118,"YOBABY PLAIN 6PK",11.12,"Dairy"
5215970119,"YOTDLER STR BAN 6PK",11.12,"Dairy"
5215970120,"YOTDLER APLE SWET POTATO 6PK",11.12,"Dairy"
5215970121,"YOTDLER RASP PEAR 6PK",11.12,"Dairy"
5215970122,"YOTDLER BAN PUMPK 6PK",11.12,"Dairy"
5215909003,"YOKIDS STR/BAN STR 6pk",10.57,"Dairy"
5215909004,"YOKIDS BLUE/STR VAN 6pk",10.57,"Dairy"
5215901451,"YOBABY PEACH DRINK 4pk",20.09,"Dairy"
5215901450,"YOBABY BAN DRINK 4pk",20.09,"Dairy"
5215970082,"YOKIDS STR SMOTHIE 6pk",11.56,"Dairy"
5215970083,"YOKIDS VERY BERY SMOTHIE 6pk",11.56,"Dairy"
7047043948,"YOP KIDS VAN 4pk",9.24,"Dairy"
7047043947,"YOP KIDS STR BAN 4pk",9.24,"Dairy"
7047043946,"YOP KIDS STR 4pk (DORA)",9.24,"Dairy"
3663200974,"DANINO STRAW 12pk",19.05,"Dairy"
3663202725,"DANINO STR/STR BAN/VAN 12pk",19.05,"Dairy"
3663205590,"DANONINO STRAW 6pk",21.15,"Dairy"
3663205592,"DANONINO STR BAN/VAN 6pk",21.15,"Dairy"
7170035222,"AXEL NF PLAIN",12.23,"Dairy"
7170035002,"AXEL LF PLAIN",12.23,"Dairy"
7170044502,"AXEL VANILLA",12.23,"Dairy"
3663200202,"DAN PLAIN LF YOG",11.48,"Dairy"
3663200210,"DAN VAN YOG",11.48,"Dairy"
3663200251,"DAN PLAIN NF YOG",11.48,"Dairy"
3663200260,"DAN LT/FIT VAN YOG",11.48,"Dairy"
3663200282,"DAN PLAIN NATURAL YOG",11.48,"Dairy"
3663200262,"DAN LT/FIT STR YOG",11.48,"Dairy"
7150500824,"FR PLAIN YOG",0.96,"Dairy"
3090000822,"FR PLAIN YOG",12.31,"Dairy"
3090000823,"FR VAN YOG",12.31,"Dairy"
5360000011,"LAYOG LF PLAIN",16.57,"Dairy"
5360072930,"LAYOG LF VAN",16.57,"Dairy"
5360010107,"LAYOG NF PLAIN",16.57,"Dairy"
5360010131,"LAYOG NF VAN",16.57,"Dairy"
5360010235,"LAYOG W/M PLAIN YOG",16.57,"Dairy"
5360010132,"LAYOG RICH CRMY BAN",16.57,"Dairy"
5360010133,"LAYOG RICH CRMY MANGO",16.57,"Dairy"
2362759059,"SUPER A NF PLAIN YOG",14.96,"Dairy"
2362759057,"SUPER A LF PLAIN YOG",14.96,"Dairy"
5215950015,"STNYFLD LF BLUE",15.95,"Dairy"
5215900011,"STNYFLD LF BANILLA",15.95,"Dairy"
5215900002,"STNYFLD WM FR VAN",15.95,"Dairy"
5215900013,"STNYFLD LF STR",15.95,"Dairy"
5215900006,"STNYFLD FF PLAIN",15.95,"Dairy"
5215900007,"STNYFLD FF VAN",15.95,"Dairy"
5215900520,"STNYFLD LF FR VAN",15.95,"Dairy"
5215900001,"STNYFLD WM PLAIN",15.95,"Dairy"
5215905000,"STNYFLD LF PLAIN",15.95,"Dairy"
7060000201,"TUSCAN LF STR DRINK YOG",26.32,"Dairy"
7060000208,"TUSCAN LF STR BAN DRINK YOG",26.32,"Dairy"
1707766132,"KEFIR PERFCT SF KEY LIME",13.4,"Dairy"
1707766532,"KEFIR PERFCT SF APPLE PEAR",13.4,"Dairy"
1707766632,"KEFIR PERFECT SF ORANGE CREAM",13.4,"Dairy"
1707766732,"KEFIR PERFECT SF TRIPL BERY",13.4,"Dairy"
1707700132,"KEFIR LF ORGNIC PLAIN",16.8,"Dairy"
1707700232,"KEFIR LF ORGNIC STR ",16.8,"Dairy"
1707700332,"KEFIR LF ORGNIC RASP ",16.8,"Dairy"
1707700432,"KEFIR LF ORGNIC PEACH",16.8,"Dairy"
1707700732,"KEFIR LF ORGNIC BLUE ",16.8,"Dairy"
1707700532,"KEFIR LF ORGNIC POMGRNTE",16.8,"Dairy"
1707750132,"KEFIR FF PLAIN DRINK",26.6,"Dairy"
1707750232,"KEFIR FF STR DRINK",26.6,"Dairy"
1707750432,"KEFIR FF RASP DRINK",26.6,"Dairy"
1707710332,"KEFIR LF STR DRNK YOG",26.6,"Dairy"
1707710232,"KEFIR LF PLAIN DRNK YOG",26.6,"Dairy"
1707710132,"KEFIR WM PLAIN DRNK YOG",26.6,"Dairy"
1707712132,"KEFIR LF POMGRNTE DRNK YOG",26.6,"Dairy"
1707710732,"KEFIR LF STR BAN DRNK YOG",26.6,"Dairy"
1707710832,"KEFIR LF PEACH DRINK",26.6,"Dairy"
1707710932,"KEFIR LF BLUE DRNK YOG",26.6,"Dairy"
1707710432,"KEFIR LF RASP DRNK YOG",26.6,"Dairy"
1707703205,"PROBUGS ORGN ORANGE 4pk",21.38,"Dairy"
1707703305,"PROBUGS ORGN GOO BERY 4pk",21.38,"Dairy"
1707703405,"PROBUGS ORGN STR SPLIT 4pk",21.38,"Dairy"
1007498715,"LATTA 0% PLAIN KEFIR",11.7,"Dairy"
1007498721,"LATTA 2% PLAIN KEFIR",11.7,"Dairy"
1007498722,"LATTA WM PLAIN KEFIR",11.7,"Dairy"
1007498716,"LATTA 2% ACIDPHILS KEFIR",11.7,"Dairy"
1007498717,"LATTA 0% PEACH KEFIR",11.7,"Dairy"
1007498718,"LATTA 0% COFFEE KEFIR",11.7,"Dairy"
1007498720,"LATTA 0% BLUE KEFIR",11.7,"Dairy"
1007498754,"LATA ORGNC 0% PLN KEFIR",18.88,"Dairy"
1007498753,"LATA ORGNC 2% ACIDPHLIS",18.88,"Dairy"
1007498752,"LATA ORGNC 0% VAN KEFIR",18.88,"Dairy"
1007498751,"LATA ORGNC 0% PEACH KEFIR",18.88,"Dairy"
1007498747,"LATTA 0% PLAIN KEFIR",13.68,"Dairy"
1007498743,"LATTA 0% COFFEE KEFIR",13.68,"Dairy"
1007498745,"LATTA 0% PEACH KEFIR",13.68,"Dairy"
1007498746,"LATTA 2% ACIDPHILS KEFIR",13.68,"Dairy"
1007498736,"LATA ORGNC 0% PLN KEFIR",14.78,"Dairy"
1007498738,"LATA ORGNC 0% VAN KEFIR",14.78,"Dairy"
1007498739,"LATA ORGNC 0% PEACH KEFIR",14.78,"Dairy"
3114200088,"BELGIO MOZZ BALL",23.81,"Dairy"
3114200480,"BELGIO MOZZ PEARL ",26.81,"Dairy"
3114200069,"BELGIO MOZZ LOG PRE SL",33.01,"Dairy"
7177900116,"BIAZZO W/M MOZZ",47.02,"Dairy"
7348000038,"CAPIELO MOZZ BALL",34.06,"Dairy"
7348000033,"CAPIELO BRADED MOZZ ZESTY",43.02,"Dairy"
7348000034,"CAPIELO BRADED MOZZ TOMATO BAZIL",43.02,"Dairy"
6627301016,"FARM CRM W/M MOZZ ",22.95,"Dairy"
6627343059,"FARM CRM W/M MOZZ",36.96,"Dairy"
6627343060,"FARM CRM P/S MOZZ",36.96,"Dairy"
7104006470,"POLLYO W/M MOZZ 2LB",86.05,"Dairy"
7104006310,"POLLYO W/M MOZZ",51.45,"Dairy"
7104006330,"POLLYO P/S MOZZ",51.45,"Dairy"
7104006305,"POLLYO W/M MOZZ",32.4,"Dairy"
7104006325,"POLLYO P/S MOZZ",32.4,"Dairy"
2362759053,"SUP A W/M MOZZARELLA",41.45,"Dairy"
2362759055,"SUP A P/S MOZZARELLA",41.45,"Dairy"
2362759049,"SUP A W/M MOZZARELLA",23.94,"Dairy"
2362759051,"SUP A P/S MOZZARELLA",23.94,"Dairy"
7403000004,"SOR/GALBANI P/S MOZZ P4.49",36.15,"Dairy"
7403000003,"SOR/GALBANI W/M MOZZ P4.49",36.15,"Dairy"
3114200011,"BELGIO MASCARPONE CUP",24.19,"Dairy"
7177900132,"BIAZZO W/M RICOTTA",24.98,"Dairy"
6627301017,"FARM CRM W/M RICOTTA PP",21.23,"Dairy"
6627343065,"FARM CRM W/M RICOTTA",20.42,"Dairy"
7104002121,"POLLYO W/M RICOTTA",41.13,"Dairy"
7104002118,"POLLYO W/M RICOTTA",30.55,"Dairy"
7104002134,"POLLYO P/S RICOTTA",30.55,"Dairy"
7104002115,"POLLYO W/M RICOTTA",35.31,"Dairy"
7104002133,"POLLYO P/S RICOTTA",35.31,"Dairy"
2362759045,"SUP A W/M RICOTTA",21.75,"Dairy"
2362759047,"SUP A P/S RICOTTA",21.75,"Dairy"
2362759041,"SUP A W/M RICOTTA",22.57,"Dairy"
2362759043,"SUP A P/S RICOTTA",22.57,"Dairy"
7403020300,"SOR/GALBANI W/M RICOTA P5.99",23.37,"Dairy"
7403010285,"SOR/GALBANI P/S RICOTA P5.99",23.37,"Dairy"
7403010300,"SOR/GALBANI W/M RICOTTA P3.49",28.09,"Dairy"
7403010195,"SOR/GALBANI P/S RICOTTA P3.49",28.09,"Dairy"
2100001976,"KRAFT MOZZ CHED TWISTS",19.87,"Dairy"
2100000532,"KRAFT MILD CHED STICK",19.87,"Dairy"
2100000022,"KRAFT MOZZ STRING CH",20.37,"Dairy"
7104006504,"POLLYO FAMILY STRING CH",47.08,"Dairy"
7104000056,"POLLYO BLCK PEPER STRING",47.08,"Dairy"
7104006531,"POLLYO MOZZ/CHED TWIST",47.08,"Dairy"
7104000015,"POLLYO 2% TWIST STRING",47.08,"Dairy"
7104000060,"POLLYO 2% STRING UMS",47.08,"Dairy"
7104000058,"POLLYO JALAPENO STRING CH",47.08,"Dairy"
7104000059,"POLLYO TOMTO BASIL STRING CH",47.08,"Dairy"
2362759085,"SUPER A STRING CHEESE",28.34,"Dairy"
7403006610,"SOR/GALBANI STRING CH P4.99",40.91,"Dairy"
7403006628,"SOR/GALBANI RF STRING CH P4.99",40.91,"Dairy"
4236560635,"HORIZON MOZZ STICK",41.12,"Dairy"
9396611320,"ORGNIC VALEY CHNK SHRP CHED",49.4,"Dairy"
9396600214,"ORGNIC VALLY STRING MOZZ 6ct",42.32,"Dairy"
9396600216,"ORGNIC VALEY CO-JCK STRING 6ct",42.32,"Dairy"
5300000300,"BORD DELUXE SING (WIC)",37.04,"Dairy"
5300000240,"BORD AMER SING COL P2.99",26.7,"Dairy"
5300000930,"BORD KID BUILDER SING P2.99",26.7,"Dairy"
5300000429,"BORD CHEESE MELTS P2.99",26.7,"Dairy"
5300000248,"BORD AMER SING COL P3.99",35.01,"Dairy"
7103025050,"BORD SAND MATE PP.99",8.55,"Dairy"
6627366000,"FARM CRM SAND SLICE",34.41,"Dairy"
6627305383,"FARMS CRM AMER SING ",20.41,"Dairy"
6627307435,"FARM CRM AMER SING",26.79,"Dairy"
2100005123,"KR AMER SING COL P4.39",44.55,"Dairy"
2100060491,"KRAFT AMER TRAY PACK",69.63,"Dairy"
2100061526,"KRAFT AMER SING ",53.3,"Dairy"
2100061527,"KRAFT WHT AMER SING",53.3,"Dairy"
2100060464,"KRAFT AMER SING IW",41.66,"Dairy"
2100060465,"KRAFT WHT AMER SING",41.66,"Dairy"
2100060469,"KRAFT SWISS SINGLES",41.66,"Dairy"
2100005120,"KR AMER SING COL P3.29",31.38,"Dairy"
2100005121,"KR AMER SING WT P3.29",31.38,"Dairy"
2100060473,"KRAFT AMER SINGLES",30.68,"Dairy"
2362756001,"SUP A AMERICAN SINGLES",23.17,"Dairy"
2362756005,"SUP A AMERICAN SINGLES",31.85,"Dairy"
2362756020,"SUP A SAND SLICE",37.63,"Dairy"
2100061144,"VELVEETA SINGLES",41.66,"Dairy"
2100061146,"VELVEETA SINGLES",53.3,"Dairy"
2100060269,"KR DELUXE COL SL (WIC)",53.3,"Dairy"
2100060270,"KR DELUXE WHITE (WIC)",53.3,"Dairy"
2100061935,"KR DELUXE IW SING",53.3,"Dairy"
2100062566,"KR DELUXE 2% IW SING",53.3,"Dairy"
2100060260,"KR DELUXE AMER SL",47.21,"Dairy"
2100060251,"KR DELUXE AMER SL",35.44,"Dairy"
2100060256,"KR DELUXE OLD ENG SL",35.44,"Dairy"
2100002483,"KRAFT 2% AMER SING",41.66,"Dairy"
2100002489,"KRAFT NF AMER SING",40.06,"Dairy"
3377605155,"SMRT BEAT FF COL SLICES",27.6,"Dairy"
2100061690,"VELVEETA SPREAD",26.42,"Dairy"
2100061161,"VELVEETA SPREAD LOAF",96.26,"Dairy"
2100061689,"VELVEETA SPREAD",49.34,"Dairy"
2100001850,"KR DELI FRESH SWISS SL",34.39,"Dairy"
2100001857,"KR DELI FRESH SWISS THIN SL",34.39,"Dairy"
2100004908,"KR FRESH DELI MOZZ SL",34.39,"Dairy"
4610000123,"SARG PROVO SLICES",34.07,"Dairy"
4610000125,"SARG MOZZ SLICES",34.07,"Dairy"
4610000113,"SARG CHEDDAR SL",34.07,"Dairy"
4610000107,"SARG MUENSTER SL",34.07,"Dairy"
4263400006,"ALP LACE L F SWISS SL",24.9,"Dairy"
4263477101,"ALPINE LACE RF SWISS SL",32.49,"Dairy"
4263477104,"ALPINE LACE RF MUNSTER SL",32.49,"Dairy"
4263477105,"ALPINE LACE RF PROVL SL",32.49,"Dairy"
3114252375,"BELGIO PARMESAN CHNK",24.84,"Dairy"
3114253405,"BELGIO ASIAGO CHNK",24.84,"Dairy"
3114253491,"BELGIO FONTINA CHNK",24.84,"Dairy"
5300000151,"BORD MILD CHED CHNK P2.99",26.14,"Dairy"
5300000150,"BORD MED CHED CHNK P2.99",26.14,"Dairy"
5300000674,"BORD GOUDA CHUNK P2.99",26.14,"Dairy"
5300000152,"BORD SHRP CHED CHNK P2.99",26.14,"Dairy"
5300000042,"BORD EX SHRP CHED CHNK P2.99",26.14,"Dairy"
7835470771,"CABOT NEW YORK EX SHRP COL CHED",28.13,"Dairy"
7835470820,"CABOT SHARP YELLOW CHED ",28.13,"Dairy"
7835470821,"CABOT EX SHRP YELLOW CHEDR",28.13,"Dairy"
7835470759,"CABOT PEPPER JACK BAR",28.13,"Dairy"
7835470843,"CABOT SERIOUSLY SHRP WT CHDR",28.13,"Dairy"
7835485018,"CABOT SHRP WHITE CHEDR",28.13,"Dairy"
7835470318,"CABOT EX SHRP WHITE CHEDR",28.13,"Dairy"
7835470189,"CABOT 50% RF YELLOW CHEDR",28.13,"Dairy"
7835470218,"CABOT MONTRY JACK",28.13,"Dairy"
7835470727,"CABOT 75% RF WHITE CHEDR",28.13,"Dairy"
9194548080,"DUTCH FARM SHARP CHUNK",25.03,"Dairy"
9194558080,"DUTCH FARM EX SHARP CHUNK",25.03,"Dairy"
6627303886,"FARM CRM MILD CHED CHNK",16.12,"Dairy"
6627303900,"FARM CRM MED CHED CHUNK",16.12,"Dairy"
6627304000,"FARM CRM SHRP CHED CHUNK",17.35,"Dairy"
6627304458,"FARM CRM EX SHAP CHED CHUNK",17.35,"Dairy"
6627307977,"FARM CRM MUENSTER CHUNK",16.57,"Dairy"
6627300806,"FARM CRM M JACK CHUNK",16.12,"Dairy"
6627300610,"FARM CRM M JACK W PEP CHUNK",16.57,"Dairy"
2100000775,"KR EX SHP CHUNK P3.29",28.86,"Dairy"
2100000772,"KR SHARP CHUNK P3.29",28.86,"Dairy"
2100000774,"KR MILD CHUNK P3.29",28.86,"Dairy"
2100000194,"KRAFT MILD CHED CHNK",41,"Dairy"
2100000192,"KRAFT MED CHED CHNK",41,"Dairy"
2100000201,"KRAFT SHRP CHED CHNK",41,"Dairy"
2100000198,"KRAFT EX-SHRP CHED CHNK",41,"Dairy"
2362756081,"SUPER A M JACK CHUNK",16.88,"Dairy"
2362756079,"SUPER A M JACK W PEP",17.53,"Dairy"
2362756071,"SUPER A MILD CHED CHUNK",16.92,"Dairy"
2362756073,"SUPER A SHRP CHED CHUNK",21.91,"Dairy"
2362756075,"SUPER A EX SHRP CHED CHUNK",21.43,"Dairy"
2362756095,"SUPER A MUENSTER CHUNK",17.53,"Dairy"
7027729098,"ATHENO FETA RF CRUMBLE",24.78,"Dairy"
7027720310,"ATHENO BLUE CRUMBLED CH",30.38,"Dairy"
7027710518,"ATHENO FETA CHUNK",43.46,"Dairy"
7027729079,"ATHENO FETA BASIL TOM CHUNK",43.46,"Dairy"
7027729091,"ATHENO FETA GARL HERB CHUNK",43.46,"Dairy"
7027729094,"ATHENO RF FETA CHUNK",43.46,"Dairy"
7027710520,"ATHENO FETA CRUMBLE",24.82,"Dairy"
7027729083,"ATHENO FETA BASIL TOM CRUMBLE",24.82,"Dairy"
7790100651,"PRESIDENT FETA PLAIN",35.6,"Dairy"
7790100776,"PRESIDENT FAT FREE FETA",36.76,"Dairy"
2756802014,"TROPICAL LIGHT QUES BLANCO",19.82,"Dairy"
2756802007,"TROPICAL QUESO BLANCO",38.84,"Dairy"
2756802107,"TROPICAL QUESO DE FREIR",39.65,"Dairy"
2756802012,"TROPICAL LOW SALT QUESO BLNCO",19.82,"Dairy"
1659450017,"PORTALES CTIJA POWDR CHESE",37.08,"Dairy"
6627367000,"FARM CRM QUESO DE PAPA",15.67,"Dairy"
1570045042,"H BAR QUESO DE PAPA",24.08,"Dairy"
2362756069,"SUPER A QUESO DE PAPA",17.05,"Dairy"
2100000525,"C BARREL VERMONT SHRP WHT",42.32,"Dairy"
2100000900,"C BARREL SHARP STICK",42.32,"Dairy"
2100000901,"C BARREL SHRP STICK WHT",42.32,"Dairy"
2100000903,"C BARREL EX-SHRP STICK",42.32,"Dairy"
2100000904,"C BARREL EX-SHRP STICK WHT",42.32,"Dairy"
2100000522,"C BARREL 2% EX-SHRP CHNK",42.32,"Dairy"
2100000521,"C BARREL MARBLED SHARP",42.32,"Dairy"
2100000718,"C BARREL EX SHRP CRCK CUTS",42.32,"Dairy"
2100000719,"C BAREL SHRP WT CRACK CUTS",42.32,"Dairy"
2100000905,"C BARREL AGED RESERVE",42.32,"Dairy"
3114235902,"BELGIO SHRED PARM CUP",24.28,"Dairy"
3114235900,"BELGIO GRATED PARM CUP",24.28,"Dairy"
3114286445,"BELGIO CRUMB GORGONZLA CUP",24.28,"Dairy"
5300004897,"BORD SHRD CHED/JACK P2.99",26.14,"Dairy"
5300005297,"BORD SHRD MILD CHED P2.99",26.14,"Dairy"
5300005397,"BORD SHRD FIN SHRP CHED P2.99",26.14,"Dairy"
5300006894,"BORD SHRD MEX BLND P2.99",26.14,"Dairy"
5300007167,"BORD SHRD P/S MOZZ P2.99",26.14,"Dairy"
5300007196,"BORD SHRD W/M MOZZ P2.99",26.14,"Dairy"
5300006825,"BORD SHRD PEPP JCK P2.99",26.14,"Dairy"
5300006741,"BORD SHRD GOUDA P2.99",26.14,"Dairy"
5300005377,"BORD SHRP CHEDD P2.99",26.14,"Dairy"
5300004997,"BORD FINLY SHRD CHED P2.99",26.14,"Dairy"
5300006847,"BORD FINLY 6 CH ITAL P2.99",26.14,"Dairy"
5300007518,"BORD PARM FINE SHRD P2.99",26.14,"Dairy"
5300006900,"BORD SHRD TACO P2.99",26.14,"Dairy"
5300005275,"BORD SHRD QUES DE PAPA P2.99",26.14,"Dairy"
7835470392,"CABOT P/S MOZZ SHRED",28.13,"Dairy"
7835470394,"CABOT FANCY BLND SHRD",28.13,"Dairy"
7835470749,"CABOT SHRP SHRD CHED",28.13,"Dairy"
7835470436,"CABOT W/M MOZZ SHRED",28.13,"Dairy"
9194520888,"DUTCH FARM SHRD CHED ",24.9,"Dairy"
9194580888,"DUTCH FARM SHRD MEXICAN",24.9,"Dairy"
9194590888,"DUTCH FARM SHRD MOZZ",24.9,"Dairy"
3651420980,"GREAT LAKE SHRED MOZZ 2lb",38.19,"Dairy"
3651420920,"GREAT LAKE SHRED CHED 2lb",37.29,"Dairy"
2100005125,"KR FINE SHRD MEX 4 CH P3.29",28.86,"Dairy"
2100005127,"KR SHRD SHRP CHED P3.29",28.86,"Dairy"
2100005128,"KR SHRD MILD CHED P3.29",28.86,"Dairy"
2100005129,"KR SHRED MOZZ P3.29",28.86,"Dairy"
2100062505,"KRAFT SHRED MILD CHED",41,"Dairy"
2100062503,"KRAFT SHRED SHARP CHED",41,"Dairy"
2100063382,"KRAFT SHRED P/S MOZZA",41,"Dairy"
2100063235,"KRAFT SHRD COLBY M-J",41,"Dairy"
2100063873,"KRAFT SHRED TACO CH",41,"Dairy"
